,T,spd,pwr,g_1,g_2,g_3
888,1831,1.6,6.8,2.4725,9900000000.0,9900000000.0
889,1833,1.6,8.4,2.4865,9900000000.0,9900000000.0
890,1835,1.6,7.3,2.4995,9900000000.0,9900000000.0
891,1837,1.6,8.0,2.4995,9900000000.0,9900000000.0
892,1839,1.6,7.5,2.5119,9900000000.0,9900000000.0
893,1841,1.6,8.0,2.5264,9900000000.0,9900000000.0
894,1843,1.6,7.0,2.5264,9900000000.0,9900000000.0
895,1845,1.6,6.1,2.541,9900000000.0,9900000000.0
896,1847,1.6,7.0,2.541,9900000000.0,9900000000.0
897,1849,1.6,5.4,2.5539,9900000000.0,9900000000.0
898,1851,1.6,7.3,2.5539,9900000000.0,9900000000.0
899,1853,1.6,8.0,2.5679,9900000000.0,9900000000.0
900,1855,1.6,6.5,2.5825,9900000000.0,9900000000.0
901,1857,1.6,6.1,2.5825,9900000000.0,9900000000.0
902,1859,1.6,6.1,2.5954,9900000000.0,9900000000.0
903,1861,1.6,7.5,2.5916,9900000000.0,9900000000.0
904,1864,1.6,7.5,2.6078,9900000000.0,9900000000.0
905,1865,1.6,6.1,2.6208,9900000000.0,9900000000.0
906,1868,1.6,8.2,2.6208,9900000000.0,9900000000.0
907,1870,1.6,8.2,2.6353,9900000000.0,9900000000.0
908,1872,1.6,5.4,2.6353,9900000000.0,9900000000.0
909,1874,1.6,6.5,2.6493,9900000000.0,9900000000.0
910,1876,1.6,8.2,2.6493,9900000000.0,9900000000.0
911,1878,1.6,6.8,2.6493,9900000000.0,9900000000.0
912,1880,1.6,6.1,2.6623,9900000000.0,9900000000.0
913,1882,1.6,6.1,2.6747,9900000000.0,9900000000.0
914,1884,1.6,6.1,27633.0,9900000000.0,9900000000.0
915,1886,1.6,8.2,27989.0,9900000000.0,9900000000.0
916,1888,1.6,6.1,28352.0,9900000000.0,9900000000.0
917,1890,1.6,7.3,28506.0,9900000000.0,9900000000.0
918,1892,1.6,6.1,28506.0,9900000000.0,9900000000.0
919,1894,1.6,8.0,28708.0,9900000000.0,9900000000.0
920,1896,1.6,6.8,28708.0,9900000000.0,9900000000.0
921,1899,1.6,8.0,29024.0,9900000000.0,9900000000.0
922,1900,1.6,7.0,29024.0,9900000000.0,9900000000.0
923,1903,1.6,6.1,29024.0,9900000000.0,9900000000.0
924,1905,1.6,7.0,28963.0,9900000000.0,9900000000.0
925,1907,1.6,6.8,29024.0,9900000000.0,9900000000.0
926,1909,1.6,6.8,29024.0,9900000000.0,9900000000.0
927,1911,1.6,7.3,28849.0,9900000000.0,9900000000.0
928,1913,1.6,7.0,28849.0,9900000000.0,9900000000.0
929,1915,1.6,8.2,28849.0,9900000000.0,9900000000.0
930,1917,1.6,8.2,28822.0,9900000000.0,9900000000.0
931,1919,1.6,6.1,28869.0,9900000000.0,9900000000.0
932,1921,1.6,6.1,28708.0,9900000000.0,9900000000.0
933,1923,1.6,6.1,28708.0,9900000000.0,9900000000.0
934,1925,1.6,6.1,28708.0,9900000000.0,9900000000.0
935,1927,1.6,7.0,28708.0,9900000000.0,9900000000.0
936,1929,1.6,6.3,28553.0,9900000000.0,9900000000.0
937,1931,1.6,6.8,28506.0,9900000000.0,9900000000.0
938,1934,1.6,7.5,28553.0,9900000000.0,9900000000.0
939,1936,1.6,7.5,28553.0,9900000000.0,9900000000.0
940,1938,1.6,6.1,28553.0,9900000000.0,9900000000.0
941,1940,1.6,7.3,28553.0,9900000000.0,9900000000.0
942,1942,1.6,7.5,28553.0,9900000000.0,9900000000.0
943,1944,1.6,6.5,28372.0,9900000000.0,9900000000.0
944,1946,1.6,8.0,28372.0,9900000000.0,9900000000.0
945,1948,1.6,6.1,28372.0,9900000000.0,9900000000.0
946,1950,1.6,8.2,28372.0,9900000000.0,9900000000.0
947,1952,1.6,8.0,28217.0,9900000000.0,9900000000.0
948,1954,1.6,7.3,28217.0,9900000000.0,9900000000.0
949,1956,1.6,8.2,28177.0,9900000000.0,9900000000.0
950,1958,1.6,6.5,28009.0,9900000000.0,9900000000.0
951,1960,1.6,7.5,28009.0,9900000000.0,9900000000.0
952,1962,1.6,8.0,27875.0,9900000000.0,9900000000.0
953,1964,1.6,6.1,27861.0,9900000000.0,9900000000.0
954,1966,1.6,8.4,27693.0,9900000000.0,9900000000.0
955,1968,1.6,8.0,27693.0,9900000000.0,9900000000.0
956,1971,1.6,6.1,27693.0,9900000000.0,9900000000.0
957,1973,1.6,7.5,27693.0,9900000000.0,9900000000.0
958,1975,1.6,7.3,27693.0,9900000000.0,9900000000.0
959,1977,1.6,7.0,27693.0,9900000000.0,9900000000.0
960,1979,1.6,8.0,27693.0,9900000000.0,9900000000.0
961,1981,1.6,8.0,27693.0,9900000000.0,9900000000.0
962,1983,1.6,6.5,27740.0,9900000000.0,9900000000.0
963,1985,1.6,6.1,27740.0,9900000000.0,9900000000.0
964,1987,1.6,6.8,27740.0,9900000000.0,9900000000.0
965,1989,1.6,8.0,27693.0,9900000000.0,9900000000.0
966,1991,1.6,7.3,27693.0,9900000000.0,9900000000.0
967,1993,1.6,6.8,27693.0,9900000000.0,9900000000.0
968,1995,1.6,5.4,27693.0,9900000000.0,9900000000.0
969,1997,1.6,8.0,27693.0,9900000000.0,9900000000.0
970,1999,1.6,6.1,27693.0,9900000000.0,9900000000.0
971,2001,1.6,8.0,27693.0,9900000000.0,9900000000.0
972,2003,1.6,7.5,27693.0,9900000000.0,9900000000.0
973,2006,1.6,7.3,27740.0,9900000000.0,9900000000.0
974,2008,1.6,6.1,27539.0,9900000000.0,9900000000.0
975,2010,1.6,8.2,27586.0,9900000000.0,9900000000.0
976,2012,1.6,6.1,27539.0,9900000000.0,9900000000.0
977,2014,1.6,7.0,27599.0,9900000000.0,9900000000.0
978,2016,1.6,8.4,27552.0,9900000000.0,9900000000.0
979,2018,1.6,8.0,27552.0,9900000000.0,9900000000.0
980,2020,1.6,7.3,27552.0,9900000000.0,9900000000.0
981,2022,1.6,7.3,27552.0,9900000000.0,9900000000.0
982,2024,1.6,7.0,27552.0,9900000000.0,9900000000.0
983,2026,1.6,6.1,27552.0,9900000000.0,9900000000.0
984,2028,1.6,7.5,27552.0,9900000000.0,9900000000.0
985,2030,1.6,6.1,27552.0,9900000000.0,9900000000.0
986,2032,1.6,7.5,27552.0,9900000000.0,9900000000.0
987,2034,1.6,7.0,27552.0,9900000000.0,9900000000.0
988,2036,1.6,6.8,27552.0,9900000000.0,9900000000.0
989,2039,1.6,6.3,27552.0,9900000000.0,9900000000.0
990,2041,1.6,5.4,27499.0,9900000000.0,9900000000.0
991,2043,1.6,6.5,27546.0,9900000000.0,9900000000.0
992,2045,1.6,6.1,27546.0,9900000000.0,9900000000.0
993,2047,1.6,5.4,27546.0,9900000000.0,9900000000.0
994,2049,1.6,7.5,27546.0,9900000000.0,9900000000.0
995,2051,1.6,6.1,27546.0,9900000000.0,9900000000.0
996,2053,1.6,8.0,27546.0,9900000000.0,9900000000.0
997,2055,1.6,6.1,27559.0,9900000000.0,9900000000.0
998,2057,1.6,8.2,27559.0,9900000000.0,9900000000.0
999,2059,1.6,6.1,27559.0,9900000000.0,9900000000.0
1000,2061,1.6,8.0,27559.0,9900000000.0,9900000000.0
1001,2063,1.6,7.5,27559.0,9900000000.0,9900000000.0
1002,2065,1.6,8.2,27559.0,9900000000.0,9900000000.0
1003,2067,1.6,6.1,30764.0,9900000000.0,9900000000.0
1004,2069,1.6,6.1,23525.0,9900000000.0,9900000000.0
1005,2072,1.6,7.3,23020.0,9900000000.0,9900000000.0
1006,2074,1.6,7.3,23020.0,9900000000.0,9900000000.0
1007,2076,1.6,7.5,23020.0,9900000000.0,9900000000.0
1008,2078,1.6,6.3,23020.0,9900000000.0,9900000000.0
1009,2080,1.6,6.8,23020.0,9900000000.0,9900000000.0
1010,2082,1.6,8.0,23020.0,9900000000.0,9900000000.0
1011,2084,1.6,7.5,23020.0,9900000000.0,9900000000.0
1012,2086,1.6,7.5,23020.0,9900000000.0,9900000000.0
1013,2088,1.6,6.5,23020.0,9900000000.0,9900000000.0
1014,2090,1.6,6.8,23020.0,9900000000.0,9900000000.0
1015,2092,1.6,7.0,23020.0,9900000000.0,9900000000.0
1016,2094,1.6,6.1,23020.0,9900000000.0,9900000000.0
1017,2096,1.6,8.0,23020.0,9900000000.0,9900000000.0
1018,2098,1.6,7.0,23020.0,9900000000.0,9900000000.0
1019,2100,1.6,6.1,23020.0,9900000000.0,9900000000.0
1020,2102,1.6,8.2,23020.0,9900000000.0,9900000000.0
1021,2104,1.6,6.3,23020.0,9900000000.0,9900000000.0
1022,2106,1.6,6.5,23155.0,9900000000.0,9900000000.0
1023,2109,1.6,7.5,23095.0,9900000000.0,9900000000.0
1024,2111,1.6,7.3,23010.0,9900000000.0,9900000000.0
1025,2113,1.6,6.1,23140.0,9900000000.0,9900000000.0
1026,2115,1.6,7.5,23140.0,9900000000.0,9900000000.0
1027,2117,1.6,7.3,23140.0,9900000000.0,9900000000.0
1028,2119,1.6,6.5,23140.0,9900000000.0,9900000000.0
1029,2121,1.6,6.1,23140.0,9900000000.0,9900000000.0
1030,2123,1.6,7.0,23140.0,9900000000.0,9900000000.0
1031,2125,1.6,6.8,23140.0,9900000000.0,9900000000.0
1032,2127,1.6,8.2,23175.0,9900000000.0,9900000000.0
1033,2129,1.6,8.0,23285.0,9900000000.0,9900000000.0
1034,2131,1.6,6.1,23255.0,9900000000.0,9900000000.0
1035,2133,1.6,6.1,23275.0,9900000000.0,9900000000.0
1036,2135,1.6,7.5,23275.0,9900000000.0,9900000000.0
1037,2137,1.6,6.3,23275.0,9900000000.0,9900000000.0
1038,2139,1.6,6.1,23275.0,9900000000.0,9900000000.0
1039,2142,1.6,7.5,23275.0,9900000000.0,9900000000.0
1040,2144,1.6,6.1,23275.0,9900000000.0,9900000000.0
1041,2145,1.6,6.3,23275.0,9900000000.0,9900000000.0
1042,2148,1.6,6.5,23275.0,9900000000.0,9900000000.0
1043,2150,1.6,6.1,23275.0,9900000000.0,9900000000.0
1044,2152,1.6,7.5,23275.0,9900000000.0,9900000000.0
1045,2154,1.6,7.0,23275.0,9900000000.0,9900000000.0
1046,2156,1.6,7.3,23275.0,9900000000.0,9900000000.0
1047,2158,1.6,8.0,23275.0,9900000000.0,9900000000.0
1048,2160,1.6,7.5,23275.0,9900000000.0,9900000000.0
1049,2162,1.6,7.3,23310.0,9900000000.0,9900000000.0
1050,2164,1.6,5.4,23310.0,9900000000.0,9900000000.0
1051,2166,1.6,8.0,23275.0,9900000000.0,9900000000.0
1052,2168,1.6,7.5,23275.0,9900000000.0,9900000000.0
1053,2170,1.6,6.1,23310.0,9900000000.0,9900000000.0
1054,2172,1.6,7.5,23275.0,9900000000.0,9900000000.0
1055,2174,1.6,6.1,23310.0,9900000000.0,9900000000.0
1056,2177,1.6,6.8,23290.0,9900000000.0,9900000000.0
1057,2179,1.6,6.1,26209.0,9900000000.0,9900000000.0
1058,2180,1.6,7.5,17927.0,9900000000.0,9900000000.0
1059,2183,1.6,7.0,16784.0,9900000000.0,9900000000.0
1060,2185,1.6,6.8,16784.0,9900000000.0,9900000000.0
1061,2187,1.6,8.0,16694.0,9900000000.0,9900000000.0
1062,2189,1.6,8.0,16694.0,9900000000.0,9900000000.0
1063,2191,1.6,6.8,16694.0,9900000000.0,9900000000.0
1064,2193,1.6,6.1,16694.0,9900000000.0,9900000000.0
1065,2195,1.6,7.5,16694.0,9900000000.0,9900000000.0
1066,2197,1.6,8.2,16694.0,9900000000.0,9900000000.0
1067,2199,1.6,6.1,16784.0,9900000000.0,9900000000.0
1068,2201,1.6,8.2,16784.0,9900000000.0,9900000000.0
1069,2203,1.6,7.0,16784.0,9900000000.0,9900000000.0
1070,2205,1.6,6.1,16784.0,9900000000.0,9900000000.0
1071,2207,1.6,7.3,16784.0,9900000000.0,9900000000.0
1072,2209,1.6,6.5,16784.0,9900000000.0,9900000000.0
1073,2212,1.6,6.1,16784.0,9900000000.0,9900000000.0
1074,2214,1.6,8.2,16862.0,9900000000.0,9900000000.0
1075,2216,1.6,5.4,16896.0,9900000000.0,9900000000.0
1076,2218,1.6,6.1,16870.0,9900000000.0,9900000000.0
1077,2220,1.6,8.2,16870.0,9900000000.0,9900000000.0
1078,2222,1.6,8.4,16896.0,9900000000.0,9900000000.0
1079,2224,1.6,7.3,16870.0,9900000000.0,9900000000.0
1080,2226,1.6,8.2,16907.0,9900000000.0,9900000000.0
1081,2228,1.6,7.3,16907.0,9900000000.0,9900000000.0
1082,2230,1.6,7.5,16870.0,9900000000.0,9900000000.0
1083,2232,1.6,6.1,16896.0,9900000000.0,9900000000.0
1084,2234,1.6,8.0,16896.0,9900000000.0,9900000000.0
1085,2236,1.6,6.1,16851.0,9900000000.0,9900000000.0
1086,2238,1.6,6.1,16885.0,9900000000.0,9900000000.0
1087,2240,1.6,7.5,17084.0,9900000000.0,9900000000.0
1088,2242,1.6,8.0,15475.0,9900000000.0,9900000000.0
1089,2244,1.6,7.5,13799.0,9900000000.0,9900000000.0
1090,2246,1.6,8.0,13725.0,9900000000.0,9900000000.0
1091,2249,1.6,8.0,13725.0,9900000000.0,9900000000.0
1092,2251,1.6,6.1,13725.0,9900000000.0,9900000000.0
1093,2253,1.6,7.0,13725.0,9900000000.0,9900000000.0
1094,2255,1.6,7.0,13725.0,9900000000.0,9900000000.0
1095,2257,1.6,7.5,13725.0,9900000000.0,9900000000.0
1096,2259,1.6,5.6,13725.0,9900000000.0,9900000000.0
1097,2261,1.6,8.2,13725.0,9900000000.0,9900000000.0
1098,2263,1.6,8.2,13725.0,9900000000.0,9900000000.0
1099,2265,1.6,6.1,13725.0,9900000000.0,9900000000.0
1100,2267,1.6,6.1,13725.0,9900000000.0,9900000000.0
1101,2269,1.6,8.0,13725.0,9900000000.0,9900000000.0
1102,2271,1.6,8.0,13725.0,9900000000.0,9900000000.0
1103,2273,1.6,7.0,13725.0,9900000000.0,9900000000.0
1104,2275,1.6,8.2,13725.0,9900000000.0,9900000000.0
1105,2277,1.6,6.8,13725.0,9900000000.0,9900000000.0
1106,2279,1.6,7.5,13725.0,9900000000.0,9900000000.0
1107,2281,1.6,7.7,13725.0,9900000000.0,9900000000.0
1108,2284,1.6,7.5,13725.0,9900000000.0,9900000000.0
1109,2286,1.6,6.3,13725.0,9900000000.0,9900000000.0
1110,2288,1.6,7.3,13725.0,9900000000.0,9900000000.0
1111,2290,1.6,7.3,13725.0,9900000000.0,9900000000.0
1112,2292,1.6,8.2,13725.0,9900000000.0,9900000000.0
1113,2294,1.6,8.4,13799.0,9900000000.0,9900000000.0
1114,2296,1.6,6.5,13799.0,9900000000.0,9900000000.0
1115,2298,1.6,6.1,13799.0,9900000000.0,9900000000.0
1116,2300,1.6,6.1,13799.0,9900000000.0,9900000000.0
1117,2302,1.6,6.3,13799.0,9900000000.0,9900000000.0
1118,2304,1.6,8.0,13799.0,9900000000.0,9900000000.0
1119,2306,1.6,7.3,13799.0,9900000000.0,9900000000.0
1120,2308,1.6,7.3,13799.0,9900000000.0,9900000000.0
1121,2310,1.6,8.2,13799.0,9900000000.0,9900000000.0
1122,2312,1.6,8.0,13799.0,9900000000.0,9900000000.0
1123,2314,1.6,8.0,13799.0,9900000000.0,9900000000.0
1124,2317,1.6,7.0,14054.0,9900000000.0,9900000000.0
1125,2319,1.6,6.1,15062.0,9900000000.0,9900000000.0
1126,2321,1.6,5.4,16517.0,9900000000.0,9900000000.0
1127,2323,1.6,6.1,18317.0,9900000000.0,9900000000.0
1128,2325,1.6,6.8,21010.0,9900000000.0,9900000000.0
1129,2327,1.6,6.1,23410.0,9900000000.0,9900000000.0
1130,2329,1.6,7.5,25758.0,9900000000.0,9900000000.0
1131,2331,1.6,6.1,28802.0,9900000000.0,9900000000.0
1132,2333,1.6,7.3,32316.0,9900000000.0,9900000000.0
1133,2335,1.6,5.4,36763.0,9900000000.0,9900000000.0
1134,2337,1.6,7.5,40234.0,9900000000.0,9900000000.0
1135,2339,1.6,6.1,44802.0,9900000000.0,9900000000.0
1136,2341,1.6,7.5,48485.0,9900000000.0,9900000000.0
1137,2343,1.6,8.2,53728.0,9900000000.0,9900000000.0
1138,2345,1.6,6.3,57942.0,9900000000.0,9900000000.0
1139,2347,1.6,6.3,100000.0,9900000000.0,9900000000.0
1140,2349,1.6,6.1,100000.0,9900000000.0,9900000000.0
1141,2352,1.6,8.4,100000.0,9900000000.0,9900000000.0
1142,2354,1.6,7.5,100000.0,9900000000.0,9900000000.0
1143,2356,1.6,7.3,100000.0,9900000000.0,9900000000.0
1144,2358,1.6,7.0,100000.0,9900000000.0,9900000000.0
1145,2360,1.6,6.1,100000.0,9900000000.0,9900000000.0
1146,2362,1.6,6.3,100000.0,9900000000.0,9900000000.0
1147,2364,1.6,6.1,100000.0,9900000000.0,9900000000.0
1148,2366,1.6,6.8,100000.0,9900000000.0,9900000000.0
1149,2368,1.6,6.8,100000.0,9900000000.0,9900000000.0
1150,2370,1.6,7.0,100000.0,9900000000.0,9900000000.0
1151,2372,1.6,5.8,100000.0,9900000000.0,9900000000.0
1152,2374,1.6,7.3,100000.0,9900000000.0,9900000000.0
1153,2376,1.6,8.0,100000.0,9900000000.0,9900000000.0
1154,2378,1.6,7.5,100000.0,9900000000.0,9900000000.0
1155,2380,1.6,5.4,100000.0,9900000000.0,9900000000.0
1156,2382,1.6,5.6,100000.0,9900000000.0,9900000000.0
1157,2384,1.6,7.0,100000.0,9900000000.0,9900000000.0
1158,2387,1.6,7.0,100000.0,9900000000.0,9900000000.0
1159,2389,1.6,7.5,100000.0,9900000000.0,9900000000.0
1160,2391,1.6,6.1,100000.0,9900000000.0,9900000000.0
1161,2393,1.6,7.3,100000.0,9900000000.0,9900000000.0
1162,2395,1.6,7.3,100000.0,9900000000.0,9900000000.0
1163,2397,1.6,7.5,100000.0,9900000000.0,9900000000.0
1164,2399,1.6,8.7,100000.0,9900000000.0,9900000000.0
1165,2401,1.6,6.5,100000.0,9900000000.0,9900000000.0
1166,2403,1.6,7.0,100000.0,9900000000.0,9900000000.0
1167,2405,1.6,7.5,100000.0,9900000000.0,9900000000.0
1168,2407,1.6,6.3,100000.0,9900000000.0,9900000000.0
1169,2409,1.6,7.0,100000.0,9900000000.0,9900000000.0
1170,2411,1.6,6.1,100000.0,9900000000.0,9900000000.0
1171,2413,1.6,7.3,100000.0,9900000000.0,9900000000.0
1172,2415,1.6,7.0,100000.0,9900000000.0,9900000000.0
1173,2417,1.6,6.1,100000.0,9900000000.0,9900000000.0
1174,2419,1.6,6.1,100000.0,9900000000.0,9900000000.0
1175,2422,1.6,6.1,100000.0,9900000000.0,9900000000.0
1176,2424,1.6,7.5,100000.0,9900000000.0,9900000000.0
1177,2426,1.6,7.0,100000.0,9900000000.0,9900000000.0
1178,2428,1.6,7.5,100000.0,9900000000.0,9900000000.0
1179,2430,1.6,6.8,100000.0,9900000000.0,9900000000.0
1180,2432,1.6,6.3,100000.0,9900000000.0,9900000000.0
1181,2434,1.6,6.1,100000.0,9900000000.0,9900000000.0
1182,2436,1.6,6.1,100000.0,9900000000.0,9900000000.0
1183,2438,1.6,6.1,100000.0,9900000000.0,9900000000.0
1184,2440,1.6,6.1,31731.0,9900000000.0,9900000000.0
1185,2442,1.6,6.3,20675.0,9900000000.0,9900000000.0
1186,2444,1.6,8.0,14807.0,9900000000.0,9900000000.0
1187,2446,1.6,7.5,12910.0,9900000000.0,9900000000.0
1188,2448,1.6,7.0,11929.0,9900000000.0,9900000000.0
1189,2450,1.6,5.8,11239.0,9900000000.0,9900000000.0
1190,2452,1.6,7.5,10974.0,9900000000.0,9900000000.0
1191,2454,1.6,6.1,10753.0,9900000000.0,9900000000.0
1192,2457,1.6,6.1,10624.0,9900000000.0,9900000000.0
1193,2459,1.6,8.2,10561.0,9900000000.0,9900000000.0
1194,2461,1.6,8.0,10542.0,9900000000.0,9900000000.0
1195,2463,1.6,5.4,10463.0,9900000000.0,9900000000.0
1196,2465,1.6,6.1,10463.0,9900000000.0,9900000000.0
1197,2467,1.6,7.5,10487.0,9900000000.0,9900000000.0
1198,2469,1.6,6.1,10405.0,9900000000.0,9900000000.0
1199,2471,1.6,7.5,10438.0,9900000000.0,9900000000.0
1200,2473,1.6,6.3,10414.0,9900000000.0,9900000000.0
1201,2475,1.6,7.5,10414.0,9900000000.0,9900000000.0
1202,2477,1.6,6.5,10414.0,9900000000.0,9900000000.0
1203,2479,1.6,7.0,10362.0,9900000000.0,9900000000.0
1204,2481,1.6,6.1,10250.0,9900000000.0,9900000000.0
1205,2483,1.6,5.8,9836.8,9900000000.0,9900000000.0
1206,2485,1.6,6.1,8716.6,9900000000.0,9900000000.0
1207,2487,1.6,6.8,6951.9,9900000000.0,9900000000.0
1208,2490,1.6,8.0,4674.4,9900000000.0,9900000000.0
1209,2492,1.6,8.2,2797.7,9900000000.0,9900000000.0
1210,2494,1.6,6.1,1469.4,9900000000.0,9900000000.0
1211,2496,1.6,6.1,789.04,9900000000.0,9900000000.0
1212,2498,1.6,7.5,441.4,9900000000.0,9900000000.0
1213,2500,1.6,5.8,253.33,9900000000.0,9900000000.0
1214,2502,1.6,8.2,152.0,9900000000.0,9900000000.0
1215,2504,1.6,6.8,96.837,9900000000.0,9900000000.0
1216,2506,1.6,6.3,68.467,9900000000.0,9900000000.0
1217,2508,1.6,7.0,48.634,9900000000.0,9900000000.0
1218,2510,1.6,7.5,36.118,9900000000.0,9900000000.0
1219,2512,1.6,7.3,27.727,9900000000.0,9900000000.0
1220,2514,1.6,8.0,22.412,9900000000.0,9900000000.0
1221,2516,1.6,6.1,19.195,9900000000.0,9900000000.0
1222,2518,1.6,6.1,16.182,9900000000.0,9900000000.0
1223,2520,1.6,7.5,14.275,9900000000.0,9900000000.0
1224,2522,1.6,7.0,12.762,9900000000.0,9900000000.0
1225,2525,1.6,6.8,11.57,9900000000.0,9900000000.0
1226,2527,1.6,7.5,10.845,9900000000.0,9900000000.0
1227,2529,1.6,8.2,10.316,9900000000.0,9900000000.0
1228,2531,1.6,6.1,9.8976,9900000000.0,9900000000.0
1229,2533,1.6,7.5,9.4249,9900000000.0,9900000000.0
1230,2535,1.6,6.3,9.0063,9900000000.0,9900000000.0
1231,2537,1.6,7.5,8.727,9900000000.0,9900000000.0
1232,2539,1.6,6.5,8.545,9900000000.0,9900000000.0
1233,2541,1.6,8.2,8.37,9900000000.0,9900000000.0
1234,2543,1.6,8.2,8.2335,9900000000.0,9900000000.0
1235,2545,1.6,5.4,8.1058,9900000000.0,9900000000.0
1236,2547,1.6,7.5,7.9692,9900000000.0,9900000000.0
1237,2549,1.6,6.1,7.8818,9900000000.0,9900000000.0
1238,2551,1.6,7.5,7.7943,9900000000.0,9900000000.0
1239,2553,1.6,7.5,7.6525,9900000000.0,9900000000.0
1240,2555,1.6,8.0,7.565,9900000000.0,9900000000.0
1241,2557,1.6,6.5,7.4827,9900000000.0,9900000000.0
1242,2560,1.6,7.5,7.3935,9900000000.0,9900000000.0
1243,2562,1.6,7.5,7.2535,9900000000.0,9900000000.0
1244,2564,1.6,6.8,7.2063,9900000000.0,9900000000.0
1245,2566,1.6,6.1,7.0768,9900000000.0,9900000000.0
1246,2568,1.6,8.0,6.9945,9900000000.0,9900000000.0
1247,2570,1.6,5.8,6.9018,9900000000.0,9900000000.0
1248,2572,1.6,7.3,6.8125,9900000000.0,9900000000.0
1249,2574,1.6,6.1,6.7723,9900000000.0,9900000000.0
1250,2576,1.6,6.1,6.683,9900000000.0,9900000000.0
1251,2578,1.6,7.5,6.5903,9900000000.0,9900000000.0
1252,2580,1.6,7.0,6.5487,9900000000.0,9900000000.0
1253,2582,1.6,8.2,6.4874,9900000000.0,9900000000.0
1254,2584,1.6,7.5,6.4221,9900000000.0,9900000000.0
1255,2586,1.6,7.0,6.3908,9900000000.0,9900000000.0
1256,2588,1.6,7.3,6.3569,9900000000.0,9900000000.0
1257,2590,1.6,7.5,6.2956,9900000000.0,9900000000.0
1258,2592,1.6,8.0,6.2551,9900000000.0,9900000000.0
1259,2595,1.6,8.0,6.1938,9900000000.0,9900000000.0
1260,2597,1.6,7.3,6.1599,9900000000.0,9900000000.0
1261,2599,1.6,5.4,6.1286,9900000000.0,9900000000.0
1262,2601,1.6,6.5,6.0986,9900000000.0,9900000000.0
1263,2603,1.6,6.8,6.0281,9900000000.0,9900000000.0
1264,2605,1.6,6.1,5.9968,9900000000.0,9900000000.0
1265,2607,1.6,7.5,5.9629,9900000000.0,9900000000.0
1266,2609,1.6,7.5,5.9316,9900000000.0,9900000000.0
1267,2611,1.6,5.6,5.8663,9900000000.0,9900000000.0
1268,2613,1.6,7.3,5.835,9900000000.0,9900000000.0
1269,2615,1.6,7.5,5.7998,9900000000.0,9900000000.0
1270,2617,1.6,7.5,5.7659,9900000000.0,9900000000.0
1271,2619,1.6,6.1,5.7346,9900000000.0,9900000000.0
1272,2621,1.6,7.5,5.7046,9900000000.0,9900000000.0
1273,2623,1.6,7.5,5.6733,9900000000.0,9900000000.0
1274,2625,1.6,8.2,5.6028,9900000000.0,9900000000.0
1275,2627,1.6,7.0,5.5728,9900000000.0,9900000000.0
1276,2630,1.6,8.0,5.5376,9900000000.0,9900000000.0
1277,2632,1.6,7.3,5.5023,9900000000.0,9900000000.0
1278,2634,1.6,5.8,5.4723,9900000000.0,9900000000.0
1279,2636,1.6,8.2,5.4371,9900000000.0,9900000000.0
1280,2638,1.6,7.5,5.411,9900000000.0,9900000000.0
1281,2640,1.6,7.0,5.3758,9900000000.0,9900000000.0
1282,2642,1.6,7.5,5.3445,9900000000.0,9900000000.0
1283,2644,1.6,6.1,5.3145,9900000000.0,9900000000.0
1284,2646,1.6,8.0,5.2753,9900000000.0,9900000000.0
1285,2648,1.6,7.5,5.244,9900000000.0,9900000000.0
1286,2650,1.6,5.8,5.214,9900000000.0,9900000000.0
1287,2652,1.6,5.6,5.1788,9900000000.0,9900000000.0
1288,2654,1.6,8.0,5.1475,9900000000.0,9900000000.0
1289,2656,1.6,7.0,5.1135,9900000000.0,9900000000.0
1290,2658,1.6,6.1,5.0822,9900000000.0,9900000000.0
1291,2660,1.6,5.4,5.0822,9900000000.0,9900000000.0
1292,2662,1.6,7.5,5.017,9900000000.0,9900000000.0
1293,2665,1.6,6.1,5.017,9900000000.0,9900000000.0
1294,2667,1.6,7.3,4.9857,9900000000.0,9900000000.0
1295,2669,1.6,8.0,4.9505,9900000000.0,9900000000.0
1296,2671,1.6,8.2,4.9165,9900000000.0,9900000000.0
1297,2673,1.6,5.4,4.8852,9900000000.0,9900000000.0
1298,2675,1.6,7.3,4.8546,9900000000.0,9900000000.0
1299,2677,1.6,5.4,4.8546,9900000000.0,9900000000.0
1300,2679,1.6,8.2,4.8351,9900000000.0,9900000000.0
1301,2681,1.6,6.1,4.8116,9900000000.0,9900000000.0
1302,2683,1.6,6.1,4.8116,9900000000.0,9900000000.0
1303,2685,1.6,8.0,4.7853,9900000000.0,9900000000.0
1304,2687,1.6,6.8,4.7628,9900000000.0,9900000000.0
1305,2689,1.6,5.6,4.7628,9900000000.0,9900000000.0
1306,2691,1.6,7.3,4.7394,9900000000.0,9900000000.0
1307,2693,1.6,8.0,4.714,9900000000.0,9900000000.0
1308,2695,1.6,7.5,4.6876,9900000000.0,9900000000.0
1309,2697,1.6,6.5,4.6876,9900000000.0,9900000000.0
1310,2700,1.6,7.5,4.6681,9900000000.0,9900000000.0
1311,2702,1.6,8.0,4.6388,9900000000.0,9900000000.0
1312,2703,1.6,5.4,4.6388,9900000000.0,9900000000.0
1313,2706,1.6,6.1,4.6183,9900000000.0,9900000000.0
1314,2708,1.6,6.1,4.5919,9900000000.0,9900000000.0
